Tier	Begin time	End time	Duration	Annotation
annotation	00:01:08.603	00:01:09.099	0.496	G
annotation	00:01:09.099	00:01:10.585	1.4869999999999999	M
annotation	00:02:44.636	00:02:45.598	0.9620000000000001	D
annotation	00:02:45.598	00:02:47.522	1.9240000000000002	D
annotation	00:02:47.522	00:02:49.447	1.9240000000000002	N
annotation	00:02:49.447	00:02:49.928	0.48100000000000004	N
annotation	00:02:49.928	00:02:50.409	0.48100000000000004	S
annotation	00:02:50.409	00:02:51.371	0.9620000000000001	D
annotation	00:02:51.371	00:02:51.852	0.48100000000000004	N
annotation	00:02:51.852	00:02:52.333	0.48100000000000004	D
annotation	00:02:52.333	00:02:55.307	2.9739999999999998	P
annotation	00:02:55.307	00:02:55.802	0.496	D
annotation	00:02:55.802	00:02:56.298	0.496	P
annotation	00:02:56.298	00:02:56.794	0.496	M
annotation	00:02:56.794	00:02:57.289	0.496	G
annotation	00:02:57.289	00:02:57.785	0.496	M
annotation	00:02:57.785	00:02:58.280	0.496	R
annotation	00:02:58.280	00:02:58.776	0.496	G
annotation	00:02:58.776	00:02:59.272	0.496	M
annotation	00:02:59.272	00:02:59.767	0.496	P
annotation	00:02:59.767	00:03:00.263	0.496	M
annotation	00:03:15.871	00:03:18.389	2.519	P
annotation	00:03:18.389	00:03:20.069	1.679	M
annotation	00:03:20.069	00:03:20.908	0.84	D
annotation	00:03:20.908	00:03:21.748	0.84	P
annotation	00:03:21.748	00:03:22.587	0.84	M
annotation	00:03:22.587	00:03:23.402	0.815	G
annotation	00:03:23.402	00:03:24.218	0.815	M
annotation	00:03:24.218	00:03:25.848	1.63	R
annotation	00:03:25.848	00:03:26.663	0.815	G
annotation	00:03:26.663	00:03:27.478	0.815	M
annotation	00:03:27.478	00:03:28.293	0.815	P
annotation	00:03:28.293	00:03:29.109	0.815	M
annotation	00:03:29.109	00:03:29.515	0.40700000000000003	D
annotation	00:03:29.515	00:03:30.328	0.813	D
annotation	00:03:35.411	00:03:35.614	0.203	M
annotation	00:03:35.614	00:03:36.797	1.183	P
annotation	00:03:36.797	00:03:37.586	0.789	M
annotation	00:03:37.586	00:03:37.980	0.39399999999999996	D
annotation	00:03:37.980	00:03:38.375	0.39399999999999996	P
annotation	00:03:38.375	00:03:38.769	0.39399999999999996	M
annotation	00:03:38.769	00:03:39.164	0.39399999999999996	G
annotation	00:03:39.164	00:03:39.558	0.39399999999999996	M
annotation	00:03:39.558	00:03:40.347	0.789	R
annotation	00:03:40.347	00:03:40.741	0.39399999999999996	G
annotation	00:03:40.741	00:03:41.135	0.39399999999999996	M
annotation	00:03:41.135	00:03:41.530	0.39399999999999996	P
annotation	00:03:41.530	00:03:41.924	0.39399999999999996	M
annotation	00:03:41.924	00:03:42.825	0.9009999999999999	D
annotation	00:03:42.825	00:03:44.628	1.8019999999999998	D
annotation	00:03:44.628	00:03:46.430	1.8019999999999998	N
annotation	00:03:46.430	00:03:46.880	0.451	N
annotation	00:03:46.880	00:03:47.331	0.451	S
annotation	00:03:47.331	00:03:48.232	0.9009999999999999	D
annotation	00:03:48.232	00:03:48.683	0.451	N
annotation	00:03:48.683	00:03:49.133	0.451	D
annotation	00:03:49.133	00:03:51.893	2.759	P
annotation	00:03:51.893	00:03:52.352	0.46	D
annotation	00:03:52.352	00:03:52.812	0.46	P
annotation	00:03:52.812	00:03:53.272	0.46	M
annotation	00:03:53.272	00:03:53.732	0.46	G
annotation	00:03:53.732	00:03:54.192	0.46	M
annotation	00:03:54.192	00:03:54.652	0.46	R
annotation	00:03:54.652	00:03:55.112	0.46	G
annotation	00:03:55.112	00:03:55.572	0.46	M
annotation	00:03:55.572	00:03:56.031	0.46	P
annotation	00:03:56.031	00:03:56.491	0.46	M
annotation	00:03:56.491	00:03:57.370	0.878	D
annotation	00:03:57.370	00:03:57.809	0.439	P
annotation	00:03:57.809	00:03:58.248	0.439	M
annotation	00:03:58.248	00:03:58.687	0.439	G
annotation	00:03:58.687	00:03:59.126	0.439	M
annotation	00:03:59.126	00:04:00.004	0.878	R
annotation	00:04:00.004	00:04:00.443	0.439	G
annotation	00:04:00.443	00:04:00.882	0.439	M
annotation	00:04:00.882	00:04:01.321	0.439	P
annotation	00:04:01.321	00:04:01.760	0.439	N
annotation	00:04:01.760	00:04:02.200	0.439	S
annotation	00:04:02.200	00:04:02.639	0.439	R
annotation	00:04:02.639	00:04:03.078	0.439	G
annotation	00:04:03.078	00:04:03.517	0.439	M
annotation	00:04:03.517	00:04:04.383	0.866	P
annotation	00:04:04.383	00:04:04.816	0.433	M
annotation	00:04:04.816	00:04:05.681	0.866	G
annotation	00:04:05.681	00:04:06.114	0.433	M
annotation	00:04:06.114	00:04:06.980	0.866	R
annotation	00:04:06.980	00:04:07.413	0.433	G
annotation	00:04:07.413	00:04:07.846	0.433	R
annotation	00:04:07.846	00:04:08.279	0.433	S
annotation	00:04:08.279	00:04:08.712	0.433	R
annotation	00:04:08.712	00:04:09.145	0.433	G
annotation	00:04:09.145	00:04:09.578	0.433	M
annotation	00:04:09.578	00:04:10.011	0.433	P
annotation	00:04:10.011	00:04:10.444	0.433	M
annotation	00:04:10.444	00:04:10.856	0.413	D
annotation	00:04:23.753	00:04:24.678	0.925	D
annotation	00:04:24.678	00:04:26.528	1.851	D
annotation	00:04:26.529	00:04:28.379	1.851	N
annotation	00:04:28.379	00:04:28.842	0.46299999999999997	N
annotation	00:04:28.842	00:04:29.304	0.46299999999999997	S
annotation	00:04:29.304	00:04:30.230	0.925	D
annotation	00:04:30.230	00:04:30.692	0.46299999999999997	N
annotation	00:04:30.692	00:04:31.155	0.46299999999999997	D
annotation	00:04:31.155	00:04:33.895	2.74	P
annotation	00:04:33.895	00:04:34.352	0.457	D
annotation	00:04:34.352	00:04:34.808	0.457	P
annotation	00:04:34.808	00:04:35.265	0.457	M
annotation	00:04:35.265	00:04:35.722	0.457	G
annotation	00:04:35.722	00:04:36.178	0.457	M
annotation	00:04:36.178	00:04:36.635	0.457	R
annotation	00:04:36.635	00:04:37.092	0.457	G
annotation	00:04:37.092	00:04:37.548	0.457	M
annotation	00:04:37.548	00:04:38.005	0.457	P
annotation	00:04:38.005	00:04:38.462	0.457	M
annotation	00:04:38.462	00:04:38.900	0.439	P
annotation	00:04:38.900	00:04:39.339	0.439	D
annotation	00:04:39.339	00:04:39.778	0.439	M
annotation	00:04:39.778	00:04:40.216	0.439	P
annotation	00:04:40.216	00:04:40.655	0.439	G
annotation	00:04:40.655	00:04:41.093	0.439	M
annotation	00:04:41.093	00:04:41.532	0.439	R
annotation	00:04:41.532	00:04:41.971	0.439	G
annotation	00:04:41.971	00:04:42.409	0.439	M
annotation	00:04:42.409	00:04:42.848	0.439	P
annotation	00:04:42.848	00:04:43.287	0.439	M
annotation	00:04:43.287	00:04:43.725	0.439	G
annotation	00:04:43.725	00:04:44.164	0.439	M
annotation	00:04:44.164	00:04:44.603	0.439	R
annotation	00:04:44.603	00:04:45.041	0.439	G
annotation	00:04:45.041	00:04:45.480	0.439	R
annotation	00:04:45.480	00:04:45.937	0.457	S
annotation	00:04:45.937	00:04:46.393	0.457	R
annotation	00:04:46.393	00:04:46.850	0.457	N
annotation	00:04:46.850	00:04:47.307	0.457	S
annotation	00:04:47.307	00:04:47.763	0.457	D
annotation	00:04:47.763	00:04:48.220	0.457	N
annotation	00:04:48.220	00:04:48.676	0.457	S
annotation	00:04:48.676	00:04:49.133	0.457	R
annotation	00:04:49.133	00:04:49.590	0.457	G
annotation	00:04:49.590	00:04:50.046	0.457	M
annotation	00:04:50.046	00:04:50.503	0.457	S
annotation	00:04:50.503	00:04:50.960	0.457	R
annotation	00:04:50.960	00:04:51.416	0.457	G
annotation	00:04:51.416	00:04:51.873	0.457	M
annotation	00:04:51.873	00:04:52.329	0.457	P
annotation	00:04:52.329	00:04:52.786	0.457	D
annotation	00:04:52.786	00:04:53.249	0.46299999999999997	P
annotation	00:04:53.249	00:04:53.712	0.46299999999999997	M
annotation	00:04:53.712	00:04:54.175	0.46299999999999997	D
annotation	00:04:54.175	00:04:54.638	0.46299999999999997	N
annotation	00:04:54.638	00:04:55.101	0.46299999999999997	S
annotation	00:04:55.101	00:04:55.563	0.46299999999999997	R
annotation	00:04:55.563	00:04:56.026	0.46299999999999997	S
annotation	00:04:56.026	00:04:56.489	0.46299999999999997	R
annotation	00:04:56.489	00:04:56.952	0.46299999999999997	N
annotation	00:04:56.952	00:04:57.415	0.46299999999999997	S
annotation	00:04:57.415	00:04:57.878	0.46299999999999997	R
annotation	00:04:57.878	00:04:58.341	0.46299999999999997	G
annotation	00:04:58.341	00:04:58.804	0.46299999999999997	M
annotation	00:04:58.804	00:04:59.267	0.46299999999999997	R
annotation	00:04:59.267	00:04:59.729	0.46299999999999997	G
annotation	00:04:59.729	00:05:00.192	0.46299999999999997	R
annotation	00:05:00.192	00:05:00.650	0.457	S
annotation	00:05:00.650	00:05:01.107	0.457	R
annotation	00:05:01.107	00:05:01.564	0.457	N
annotation	00:05:01.564	00:05:02.021	0.457	R
annotation	00:05:02.021	00:05:02.479	0.457	S
annotation	00:05:02.479	00:05:02.936	0.457	D
annotation	00:05:02.936	00:05:03.393	0.457	N
annotation	00:05:03.393	00:05:03.850	0.457	S
annotation	00:05:03.850	00:05:04.307	0.457	D
annotation	00:05:04.307	00:05:04.765	0.457	N
annotation	00:05:04.765	00:05:05.222	0.457	D
annotation	00:05:05.222	00:05:05.679	0.457	P
annotation	00:05:05.679	00:05:06.136	0.457	D
annotation	00:05:06.136	00:05:06.594	0.457	M
annotation	00:05:06.594	00:05:07.051	0.457	P
annotation	00:05:35.465	00:05:36.354	0.889	D
annotation	00:05:36.354	00:05:38.132	1.778	D
annotation	00:05:38.132	00:05:39.910	1.778	N
annotation	00:05:39.910	00:05:40.355	0.445	N
annotation	00:05:40.355	00:05:40.799	0.445	S
annotation	00:05:40.799	00:05:41.688	0.889	D
annotation	00:05:41.688	00:05:42.133	0.445	N
annotation	00:05:42.133	00:05:42.578	0.445	D
annotation	00:05:46.860	00:05:47.336	0.47600000000000003	G
annotation	00:05:47.336	00:05:47.812	0.47600000000000003	M
annotation	00:05:47.812	00:05:48.287	0.47600000000000003	R
annotation	00:05:48.287	00:05:48.763	0.47600000000000003	G
annotation	00:05:48.763	00:05:49.239	0.47600000000000003	M
annotation	00:05:49.239	00:05:49.715	0.47600000000000003	P
annotation	00:05:49.715	00:05:50.191	0.47600000000000003	M
annotation	00:05:50.191	00:05:51.523	1.3319999999999999	N
annotation	00:05:51.523	00:05:51.967	0.444	S
annotation	00:05:51.967	00:05:52.411	0.444	R
annotation	00:05:52.411	00:05:52.855	0.444	S
annotation	00:05:52.855	00:05:53.299	0.444	N
annotation	00:05:53.299	00:05:53.743	0.444	R
annotation	00:05:53.743	00:05:54.187	0.444	S
annotation	00:05:54.187	00:05:54.631	0.444	N
annotation	00:05:54.631	00:05:55.075	0.444	S
annotation	00:05:55.075	00:05:55.519	0.444	N
annotation	00:05:55.519	00:05:56.407	0.888	D
annotation	00:05:56.407	00:05:56.851	0.444	N
annotation	00:05:56.851	00:05:57.295	0.444	D
annotation	00:05:57.295	00:05:58.664	1.369	P
annotation	00:05:58.664	00:06:00.033	1.369	R
annotation	00:06:00.033	00:06:00.490	0.456	G
annotation	00:06:00.490	00:06:00.946	0.456	M
annotation	00:06:00.946	00:06:01.403	0.456	P
annotation	00:06:01.403	00:06:01.859	0.456	M
annotation	00:06:01.859	00:06:02.316	0.456	G
annotation	00:06:02.316	00:06:02.772	0.456	M
annotation	00:06:02.772	00:06:03.228	0.456	R
annotation	00:06:03.228	00:06:03.685	0.456	G
annotation	00:06:03.685	00:06:04.141	0.456	R
annotation	00:06:04.141	00:06:04.598	0.456	S
annotation	00:06:04.598	00:06:05.048	0.45	R
annotation	00:06:05.048	00:06:05.498	0.45	G
annotation	00:06:05.498	00:06:05.948	0.45	M
annotation	00:06:05.948	00:06:06.849	0.9	P
annotation	00:06:06.849	00:06:07.299	0.45	P
annotation	00:06:07.299	00:06:07.749	0.45	M
annotation	00:06:07.749	00:06:08.199	0.45	P
annotation	00:06:08.199	00:06:08.650	0.45	M
annotation	00:06:08.650	00:06:09.550	0.9	D
annotation	00:06:09.550	00:06:10.000	0.45	D
annotation	00:06:10.000	00:06:10.450	0.45	P
annotation	00:06:10.450	00:06:10.901	0.45	D
annotation	00:06:10.901	00:06:11.351	0.45	N
annotation	00:06:11.351	00:06:11.801	0.45	D
annotation	00:06:11.801	00:06:12.226	0.425	P
annotation	00:06:12.226	00:06:12.652	0.425	D
annotation	00:06:12.652	00:06:13.077	0.425	M
annotation	00:06:13.077	00:06:13.503	0.425	P
annotation	00:06:13.503	00:06:13.928	0.425	G
annotation	00:06:13.928	00:06:14.353	0.425	M
annotation	00:06:14.353	00:06:14.779	0.425	R
annotation	00:06:14.779	00:06:15.204	0.425	G
annotation	00:06:15.204	00:06:15.629	0.425	R
annotation	00:06:15.629	00:06:16.055	0.425	S
annotation	00:06:16.055	00:06:16.906	0.851	R
annotation	00:06:16.906	00:06:17.331	0.425	G
annotation	00:06:17.331	00:06:17.756	0.425	M
annotation	00:06:17.756	00:06:18.607	0.851	P
annotation	00:06:18.607	00:06:19.046	0.439	P
annotation	00:06:19.046	00:06:19.485	0.439	M
annotation	00:06:19.485	00:06:19.924	0.439	G
annotation	00:06:19.924	00:06:20.363	0.439	M
annotation	00:06:20.363	00:06:21.242	0.878	R
annotation	00:06:21.242	00:06:21.681	0.439	D
annotation	00:06:21.681	00:06:22.120	0.439	P
annotation	00:06:22.120	00:06:22.559	0.439	M
annotation	00:06:22.559	00:06:22.998	0.439	G
annotation	00:06:22.998	00:06:23.437	0.439	M
annotation	00:06:23.437	00:06:24.315	0.878	R
annotation	00:06:24.315	00:06:24.754	0.439	G
annotation	00:06:24.754	00:06:25.193	0.439	M
annotation	00:06:25.193	00:06:25.632	0.439	P
annotation	00:06:25.632	00:06:26.070	0.43799999999999994	N
annotation	00:06:26.070	00:06:26.946	0.8759999999999999	S
annotation	00:06:26.946	00:06:27.384	0.43799999999999994	R
annotation	00:06:27.384	00:06:27.822	0.43799999999999994	G
annotation	00:06:27.822	00:06:28.260	0.43799999999999994	M
annotation	00:06:28.260	00:06:28.698	0.43799999999999994	P
annotation	00:06:28.698	00:06:29.136	0.43799999999999994	M
annotation	00:06:29.136	00:06:29.574	0.43799999999999994	D
annotation	00:06:29.574	00:06:30.011	0.43799999999999994	D
annotation	00:06:30.011	00:06:30.449	0.43799999999999994	N
annotation	00:06:30.449	00:06:30.887	0.43799999999999994	S
annotation	00:06:30.887	00:06:31.763	0.8759999999999999	R
annotation	00:06:37.454	00:06:37.892	0.43799999999999994	D
annotation	00:06:37.892	00:06:38.330	0.43799999999999994	P
annotation	00:06:38.330	00:06:38.768	0.43799999999999994	M
annotation	00:06:38.768	00:06:39.205	0.43799999999999994	D
annotation	00:06:39.205	00:06:39.643	0.43799999999999994	N
annotation	00:06:39.643	00:06:40.081	0.43799999999999994	S
annotation	00:06:40.081	00:06:40.957	0.8759999999999999	S
annotation	00:06:40.957	00:06:41.395	0.43799999999999994	P
annotation	00:06:41.395	00:06:42.271	0.8759999999999999	P
annotation	00:06:42.271	00:06:42.709	0.43799999999999994	R
annotation	00:06:42.709	00:06:43.585	0.8759999999999999	R
annotation	00:06:43.585	00:06:44.023	0.43799999999999994	N
annotation	00:06:44.023	00:06:44.461	0.43799999999999994	S
annotation	00:06:44.461	00:06:44.899	0.43799999999999994	R
annotation	00:06:44.899	00:06:45.337	0.43799999999999994	G
annotation	00:06:45.337	00:06:45.775	0.43799999999999994	M
annotation	00:06:45.775	00:06:46.213	0.43799999999999994	P
annotation	00:06:46.213	00:06:46.651	0.43799999999999994	M
annotation	00:06:46.651	00:06:47.076	0.425	D
