Tier	Begin time	End time	Duration	Annotation
annotation	00:02:06.332	00:02:06.631	0.299	N
annotation	00:02:06.631	00:02:06.945	0.314	D
annotation	00:02:06.945	00:02:07.596	0.651	N
annotation	00:02:07.596	00:02:07.934	0.338	S
annotation	00:02:07.934	00:02:08.270	0.336	N
annotation	00:02:08.270	00:02:08.605	0.335	D
annotation	00:02:08.605	00:02:08.934	0.329	P
annotation	00:02:08.934	00:02:09.263	0.329	M
annotation	00:02:09.263	00:02:09.578	0.315	G
annotation	00:02:09.578	00:02:09.894	0.316	R
annotation	00:02:09.894	00:02:10.243	0.349	S
annotation	00:02:10.243	00:02:10.593	0.35	R
annotation	00:02:10.593	00:02:10.922	0.329	S
annotation	00:02:10.922	00:02:11.574	0.652	P
annotation	00:02:11.574	00:02:11.898	0.324	M
annotation	00:02:11.898	00:02:12.552	0.654	D
annotation	00:02:12.552	00:02:12.908	0.356	P
annotation	00:02:12.908	00:02:13.263	0.355	N
annotation	00:02:13.263	00:02:13.597	0.334	D
annotation	00:02:13.597	00:02:13.931	0.334	R
annotation	00:02:13.931	00:02:14.261	0.33	S
annotation	00:02:14.261	00:02:14.591	0.33	N
annotation	00:02:14.591	00:02:14.927	0.336	D
annotation	00:02:14.927	00:02:15.264	0.337	N
annotation	00:02:25.605	00:02:25.909	0.304	D
annotation	00:02:25.909	00:02:26.214	0.305	G
annotation	00:02:26.214	00:02:26.525	0.311	R
annotation	00:02:26.525	00:02:27.149	0.624	N
annotation	00:02:27.149	00:02:27.461	0.312	R
annotation	00:02:27.461	00:02:28.108	0.647	N
annotation	00:02:28.108	00:02:28.447	0.339	S
annotation	00:02:28.447	00:02:29.093	0.646	D
annotation	00:02:29.093	00:02:29.399	0.306	N
annotation	00:02:29.399	00:02:29.714	0.315	P
annotation	00:02:29.714	00:02:30.029	0.315	D
annotation	00:02:30.029	00:02:30.343	0.314	N
annotation	00:02:30.343	00:02:30.657	0.314	S
annotation	00:02:30.657	00:02:31.002	0.345	G
annotation	00:02:31.002	00:02:31.346	0.344	R
annotation	00:02:31.346	00:02:31.990	0.644	S
annotation	00:02:31.990	00:02:32.321	0.331	N
annotation	00:02:32.321	00:02:32.652	0.331	D
annotation	00:02:32.652	00:02:33.337	0.685	P
annotation	00:02:33.337	00:02:33.688	0.351	M
annotation	00:02:33.688	00:02:34.040	0.352	G
annotation	00:02:34.040	00:02:34.339	0.299	R
annotation	00:02:34.339	00:02:34.638	0.299	G
annotation	00:02:34.638	00:02:34.962	0.324	M
annotation	00:02:34.962	00:02:35.286	0.324	P
annotation	00:02:35.286	00:02:35.615	0.329	D
annotation	00:02:35.615	00:02:35.945	0.33	N
annotation	00:03:27.888	00:03:29.761	1.873	N
annotation	00:03:29.761	00:03:30.073	0.312	S
annotation	00:03:30.073	00:03:30.385	0.312	D
annotation	00:03:30.385	00:03:30.723	0.338	S
annotation	00:03:30.723	00:03:31.061	0.338	N
annotation	00:03:31.061	00:03:31.377	0.316	D
annotation	00:03:31.377	00:03:31.693	0.316	P
annotation	00:03:31.693	00:03:32.021	0.328	M
annotation	00:03:32.021	00:03:32.350	0.329	G
annotation	00:03:32.350	00:03:32.989	0.639	M
annotation	00:03:32.989	00:03:34.951	1.962	P
annotation	00:03:34.951	00:03:35.252	0.301	M
annotation	00:03:35.252	00:03:35.553	0.301	P
annotation	00:03:35.553	00:03:35.859	0.306	D
annotation	00:03:35.859	00:03:36.165	0.306	N
annotation	00:03:36.165	00:03:36.506	0.341	P
annotation	00:03:36.506	00:03:36.847	0.341	D
annotation	00:03:36.847	00:03:37.172	0.325	N
annotation	00:03:37.172	00:03:37.498	0.326	D
annotation	00:03:37.498	00:03:37.816	0.318	R
annotation	00:03:37.816	00:03:38.134	0.318	S
annotation	00:03:58.607	00:04:00.022	1.415	P
annotation	00:04:00.022	00:04:00.561	0.539	M
annotation	00:04:00.562	00:04:01.154	0.592	G
annotation	00:04:01.154	00:04:01.829	0.675	R
annotation	00:04:01.829	00:04:02.496	0.667	D
annotation	00:04:02.496	00:04:03.193	0.697	M
annotation	00:04:03.193	00:04:03.835	0.642	G
annotation	00:04:03.835	00:04:04.534	0.699	R
annotation	00:04:04.534	00:04:05.205	0.671	N
annotation	00:04:05.205	00:04:05.869	0.664	S
annotation	00:04:05.869	00:04:06.548	0.679	R
annotation	00:04:06.548	00:04:07.218	0.67	G
annotation	00:04:07.218	00:04:07.895	0.677	M
annotation	00:04:21.566	00:04:21.860	0.294	S
annotation	00:04:21.860	00:04:22.154	0.294	D
annotation	00:04:22.154	00:04:22.469	0.315	S
annotation	00:04:22.469	00:04:22.784	0.315	N
annotation	00:04:22.784	00:04:23.091	0.307	D
annotation	00:04:23.091	00:04:23.398	0.307	P
annotation	00:04:23.398	00:04:23.723	0.325	M
annotation	00:04:23.723	00:04:24.049	0.326	G
annotation	00:04:24.049	00:04:24.686	0.637	M
annotation	00:04:24.686	00:04:26.646	1.96	P
annotation	00:04:26.646	00:04:26.972	0.326	M
annotation	00:04:26.972	00:04:27.298	0.326	P
annotation	00:04:27.298	00:04:27.650	0.352	D
annotation	00:04:27.650	00:04:28.001	0.351	N
annotation	00:04:28.001	00:04:28.374	0.373	P
annotation	00:04:28.374	00:04:28.747	0.373	D
annotation	00:04:28.747	00:04:29.095	0.348	N
annotation	00:04:29.095	00:04:29.443	0.348	D
annotation	00:04:29.443	00:04:29.771	0.328	R
annotation	00:04:29.771	00:04:30.099	0.328	S
annotation	00:04:30.099	00:04:30.822	0.723	P
annotation	00:04:30.822	00:04:31.193	0.371	D
annotation	00:04:31.193	00:04:31.842	0.649	P
annotation	00:04:31.842	00:04:32.121	0.279	M
annotation	00:04:32.121	00:04:32.415	0.294	G
annotation	00:04:32.415	00:04:32.709	0.294	M
annotation	00:04:32.709	00:04:33.323	0.614	P
annotation	00:04:33.323	00:04:33.649	0.326	M
annotation	00:04:33.649	00:04:34.284	0.635	G
annotation	00:04:34.284	00:04:34.594	0.31	R
annotation	00:04:34.594	00:04:34.943	0.349	S
annotation	00:04:34.943	00:04:35.293	0.35	N
annotation	00:04:35.293	00:04:36.006	0.713	S
annotation	00:04:36.006	00:04:36.337	0.331	R
annotation	00:04:36.337	00:04:36.988	0.651	N
annotation	00:04:36.988	00:04:37.308	0.32	S
annotation	00:04:37.308	00:04:37.631	0.323	D
annotation	00:04:37.631	00:04:37.954	0.323	N
annotation	00:04:37.954	00:04:38.596	0.642	S
annotation	00:04:38.596	00:04:38.921	0.325	R
annotation	00:04:52.569	00:04:52.854	0.285	S
annotation	00:04:52.854	00:04:53.139	0.285	D
annotation	00:04:53.139	00:04:53.467	0.328	S
annotation	00:04:53.467	00:04:53.795	0.328	N
annotation	00:04:53.795	00:04:54.108	0.313	D
annotation	00:04:54.108	00:04:54.422	0.314	P
annotation	00:04:54.422	00:04:54.741	0.319	M
annotation	00:04:54.741	00:04:55.061	0.32	G
annotation	00:04:55.061	00:04:55.630	0.569	M
annotation	00:04:55.630	00:04:57.454	1.824	P
annotation	00:04:57.454	00:04:57.779	0.325	M
annotation	00:04:57.779	00:04:58.105	0.326	P
annotation	00:04:58.105	00:04:58.413	0.308	D
annotation	00:04:58.413	00:04:58.722	0.309	N
annotation	00:04:58.722	00:04:59.056	0.334	P
annotation	00:04:59.056	00:04:59.391	0.335	D
annotation	00:04:59.391	00:04:59.704	0.313	N
annotation	00:04:59.704	00:05:00.016	0.312	D
annotation	00:05:00.016	00:05:00.393	0.377	R
annotation	00:05:00.393	00:05:00.771	0.378	S
annotation	00:05:00.441	00:05:02.357	1.916	N
annotation	00:05:02.357	00:05:02.686	0.329	S
annotation	00:05:02.686	00:05:03.015	0.329	R
annotation	00:05:03.015	00:05:03.345	0.33	N
annotation	00:05:03.345	00:05:03.675	0.33	S
annotation	00:05:03.675	00:05:03.989	0.314	N
annotation	00:05:03.989	00:05:04.302	0.313	D
annotation	00:05:04.302	00:05:04.655	0.353	N
annotation	00:05:04.655	00:05:05.007	0.352	D
annotation	00:05:05.007	00:05:05.339	0.332	P
annotation	00:05:05.339	00:05:05.672	0.333	M
annotation	00:05:05.672	00:05:06.625	0.953	P
annotation	00:05:06.625	00:05:06.915	0.29	D
annotation	00:05:06.915	00:05:07.234	0.319	N
annotation	00:05:07.234	00:05:07.552	0.318	D
annotation	00:05:07.552	00:05:07.876	0.324	P
annotation	00:05:07.876	00:05:08.200	0.324	D
annotation	00:05:08.200	00:05:08.516	0.316	P
annotation	00:05:08.516	00:05:08.832	0.316	M
annotation	00:05:08.832	00:05:09.149	0.317	P
annotation	00:05:09.149	00:05:09.466	0.317	M
annotation	00:05:09.466	00:05:09.789	0.323	G
annotation	00:05:09.789	00:05:10.112	0.323	M
annotation	00:05:10.112	00:05:10.425	0.313	P
annotation	00:05:10.425	00:05:10.739	0.314	D
annotation	00:05:10.739	00:05:11.059	0.32	N
annotation	00:05:11.059	00:05:11.379	0.32	S
annotation	00:05:11.379	00:05:11.722	0.343	N
annotation	00:05:11.722	00:05:12.064	0.342	G
annotation	00:05:12.064	00:05:12.405	0.341	R
annotation	00:05:12.405	00:05:12.747	0.342	G
annotation	00:05:12.747	00:05:13.082	0.335	S
annotation	00:05:13.082	00:05:13.417	0.335	R
annotation	00:05:13.417	00:05:13.723	0.306	N
annotation	00:05:13.723	00:05:14.370	0.647	S
annotation	00:05:14.370	00:05:14.710	0.34	R
annotation	00:05:14.710	00:05:15.016	0.306	S
annotation	00:05:15.016	00:05:15.321	0.305	R
annotation	00:05:15.321	00:05:15.615	0.294	N
annotation	00:05:15.615	00:05:15.909	0.294	S
annotation	00:05:15.909	00:05:16.232	0.323	D
annotation	00:05:16.232	00:05:16.882	0.65	N
annotation	00:05:16.882	00:05:17.208	0.326	S
annotation	00:05:17.208	00:05:17.525	0.317	N
annotation	00:05:17.525	00:05:17.842	0.317	D
annotation	00:05:17.842	00:05:18.151	0.309	P
annotation	00:05:18.151	00:05:18.460	0.309	M
annotation	00:05:18.460	00:05:18.768	0.308	G
annotation	00:05:18.768	00:05:19.076	0.308	M
annotation	00:05:19.076	00:05:19.389	0.313	P
annotation	00:05:19.389	00:05:20.056	0.667	D
annotation	00:05:20.056	00:05:20.410	0.354	N
annotation	00:05:20.410	00:05:20.733	0.323	G
annotation	00:05:20.733	00:05:21.056	0.323	R
annotation	00:05:21.056	00:05:22.037	0.981	N
annotation	00:05:41.287	00:05:43.180	1.893	N
annotation	00:05:43.180	00:05:43.460	0.28	S
annotation	00:05:43.460	00:05:43.740	0.28	D
annotation	00:05:43.740	00:05:44.053	0.313	S
annotation	00:05:44.053	00:05:44.366	0.313	N
annotation	00:05:44.367	00:05:44.698	0.331	D
annotation	00:05:44.698	00:05:45.030	0.332	P
annotation	00:05:45.030	00:05:45.304	0.274	M
annotation	00:05:45.304	00:05:45.577	0.273	G
annotation	00:05:45.577	00:05:46.170	0.593	M
annotation	00:05:46.170	00:05:48.144	1.974	P
annotation	00:05:48.144	00:05:48.443	0.299	M
annotation	00:05:48.443	00:05:48.742	0.299	P
annotation	00:05:48.742	00:05:49.042	0.3	D
annotation	00:05:49.042	00:05:49.342	0.3	N
annotation	00:05:49.342	00:05:49.689	0.347	P
annotation	00:05:49.689	00:05:50.036	0.347	D
annotation	00:05:50.036	00:05:50.350	0.314	N
annotation	00:05:50.350	00:05:50.664	0.314	D
annotation	00:05:50.664	00:05:51.003	0.339	R
annotation	00:05:51.003	00:05:51.342	0.339	S
annotation	00:05:51.342	00:05:53.277	1.935	R
annotation	00:05:53.277	00:05:53.580	0.303	D
annotation	00:05:53.580	00:05:53.882	0.302	G
annotation	00:05:53.882	00:05:54.213	0.331	R
annotation	00:05:54.213	00:05:54.544	0.331	S
annotation	00:05:54.544	00:05:54.859	0.315	N
annotation	00:05:54.859	00:05:55.174	0.315	P
annotation	00:05:55.174	00:05:55.503	0.329	D
annotation	00:05:55.503	00:05:55.831	0.328	N
annotation	00:05:55.831	00:05:56.171	0.34	S
annotation	00:05:56.171	00:05:56.510	0.339	R
annotation	00:05:56.510	00:05:58.385	1.875	S
annotation	00:05:58.385	00:05:58.655	0.27	S
annotation	00:05:58.655	00:05:58.925	0.27	N
annotation	00:05:58.925	00:05:59.235	0.31	D
annotation	00:05:59.235	00:05:59.546	0.311	P
annotation	00:05:59.546	00:05:59.864	0.318	M
annotation	00:05:59.864	00:06:00.494	0.63	G
annotation	00:06:00.494	00:06:00.807	0.313	M
annotation	00:06:00.807	00:06:01.110	0.303	P
annotation	00:06:01.110	00:06:01.412	0.302	D
annotation	00:07:04.495	00:07:04.753	0.258	S
annotation	00:07:04.753	00:07:05.010	0.257	D
annotation	00:07:05.010	00:07:05.337	0.327	S
annotation	00:07:05.337	00:07:05.664	0.327	N
annotation	00:07:05.664	00:07:06.013	0.349	D
annotation	00:07:06.013	00:07:06.362	0.349	P
annotation	00:07:06.362	00:07:06.672	0.31	M
annotation	00:07:06.672	00:07:06.982	0.31	G
annotation	00:07:06.982	00:07:07.645	0.663	M
annotation	00:07:07.645	00:07:09.535	1.89	P
annotation	00:07:09.535	00:07:09.890	0.355	M
annotation	00:07:09.890	00:07:10.245	0.355	P
