Tier	Begin time	End time	Duration	Annotation
annotation	00:01:07.364	00:01:07.805	0.441	D
annotation	00:01:07.805	00:01:08.729	0.924	N
annotation	00:01:08.729	00:01:09.212	0.483	S
annotation	00:01:09.212	00:01:09.747	0.535	N
annotation	00:01:09.747	00:01:10.282	0.535	D
annotation	00:01:10.282	00:01:10.795	0.513	P
annotation	00:01:10.795	00:01:11.309	0.513	M
annotation	00:01:11.309	00:01:11.768	0.46	G
annotation	00:01:11.768	00:01:12.228	0.46	R
annotation	00:01:12.228	00:01:12.701	0.473	S
annotation	00:01:12.701	00:01:13.174	0.473	R
annotation	00:01:13.174	00:01:13.624	0.451	S
annotation	00:01:13.624	00:01:14.548	0.924	P
annotation	00:01:14.548	00:01:15.021	0.473	M
annotation	00:01:15.021	00:01:15.976	0.955	D
annotation	00:01:15.976	00:01:16.451	0.475	P
annotation	00:01:16.451	00:01:16.925	0.475	N
annotation	00:01:16.925	00:01:17.410	0.485	D
annotation	00:01:17.410	00:01:17.894	0.485	R
annotation	00:01:17.894	00:01:18.375	0.48	S
annotation	00:01:18.375	00:01:18.855	0.48	N
annotation	00:01:18.855	00:01:19.346	0.491	D
annotation	00:01:19.346	00:01:19.838	0.491	N
annotation	00:01:19.838	00:01:20.352	0.514	D
annotation	00:01:20.352	00:01:20.866	0.514	G
annotation	00:01:20.866	00:01:21.264	0.39799999999999996	R
annotation	00:01:21.264	00:01:22.093	0.8290000000000001	N
annotation	00:01:22.093	00:01:22.523	0.431	R
annotation	00:01:22.523	00:01:23.414	0.89	N
annotation	00:01:23.414	00:01:23.893	0.48	S
annotation	00:01:23.893	00:01:24.808	0.914	D
annotation	00:01:24.808	00:01:25.242	0.434	N
annotation	00:01:25.242	00:01:25.701	0.45899999999999996	P
annotation	00:01:25.701	00:01:26.160	0.45899999999999996	D
annotation	00:01:26.160	00:01:26.602	0.442	N
annotation	00:01:26.602	00:01:27.045	0.442	S
annotation	00:01:27.045	00:01:27.540	0.495	G
annotation	00:01:27.540	00:01:28.034	0.495	R
annotation	00:01:28.034	00:01:28.986	0.9520000000000001	S
annotation	00:01:28.986	00:01:29.505	0.519	N
annotation	00:01:29.505	00:01:30.024	0.519	D
annotation	00:01:30.024	00:01:31.024	1.0	P
annotation	00:01:31.024	00:01:31.521	0.49700000000000005	M
annotation	00:01:31.521	00:01:32.018	0.49700000000000005	G
annotation	00:01:32.018	00:01:32.508	0.491	R
annotation	00:01:32.508	00:01:32.999	0.491	G
annotation	00:01:32.999	00:01:33.475	0.47600000000000003	M
annotation	00:01:33.475	00:01:33.951	0.47600000000000003	P
annotation	00:01:33.951	00:01:34.414	0.46399999999999997	D
annotation	00:01:34.414	00:01:34.878	0.46399999999999997	N
annotation	00:01:34.878	00:01:35.111	0.233	S
annotation	00:02:34.713	00:02:37.559	2.846	N
annotation	00:02:37.559	00:02:37.969	0.41	S
annotation	00:02:37.969	00:02:38.379	0.41	D
annotation	00:02:38.379	00:02:38.848	0.469	S
annotation	00:02:38.848	00:02:39.317	0.469	N
annotation	00:02:39.317	00:02:39.790	0.473	D
annotation	00:02:39.790	00:02:40.263	0.473	P
annotation	00:02:40.263	00:02:40.737	0.473	M
annotation	00:02:40.737	00:02:41.210	0.473	G
annotation	00:02:41.210	00:02:42.205	0.995	M
annotation	00:02:42.205	00:02:45.029	2.824	P
annotation	00:02:45.029	00:02:45.529	0.5	M
annotation	00:02:45.529	00:02:46.029	0.5	P
annotation	00:02:46.029	00:02:46.524	0.496	D
annotation	00:02:46.524	00:02:47.020	0.496	N
annotation	00:02:47.020	00:02:47.507	0.48700000000000004	P
annotation	00:02:47.507	00:02:47.994	0.48700000000000004	D
annotation	00:02:47.994	00:02:48.541	0.547	N
annotation	00:02:48.541	00:02:49.088	0.547	D
annotation	00:02:49.088	00:02:49.595	0.507	R
annotation	00:02:49.595	00:02:50.102	0.507	S
annotation	00:03:04.955	00:03:06.718	1.764	P
annotation	00:03:06.718	00:03:07.659	0.941	M
annotation	00:03:07.659	00:03:08.567	0.909	G
annotation	00:03:08.567	00:03:09.504	0.937	R
annotation	00:03:09.504	00:03:10.469	0.965	D
annotation	00:03:10.469	00:03:11.438	0.9690000000000001	M
annotation	00:03:11.438	00:03:12.318	0.88	G
annotation	00:03:12.318	00:03:13.190	0.872	R
annotation	00:03:13.190	00:03:14.117	0.9259999999999999	N
annotation	00:03:14.117	00:03:15.082	0.965	S
annotation	00:03:15.082	00:03:15.992	0.91	R
annotation	00:03:15.992	00:03:16.888	0.8959999999999999	G
annotation	00:03:16.888	00:03:17.790	0.902	M
annotation	00:03:27.774	00:03:28.241	0.467	M
annotation	00:03:28.241	00:03:28.707	0.467	G
annotation	00:03:28.707	00:03:29.273	0.5660000000000001	R
annotation	00:03:29.273	00:03:29.840	0.5660000000000001	D
annotation	00:03:29.840	00:03:30.280	0.44	M
annotation	00:03:30.280	00:03:30.720	0.44	G
annotation	00:03:30.720	00:03:31.166	0.445	R
annotation	00:03:31.166	00:03:31.611	0.445	N
annotation	00:03:31.611	00:03:32.049	0.43799999999999994	S
annotation	00:03:32.049	00:03:32.486	0.43799999999999994	R
annotation	00:03:32.486	00:03:32.946	0.45899999999999996	G
annotation	00:03:32.946	00:03:33.405	0.45899999999999996	M
annotation	00:03:33.405	00:03:33.877	0.47200000000000003	P
annotation	00:03:33.877	00:03:34.350	0.47200000000000003	D
annotation	00:03:34.350	00:03:37.145	2.7960000000000003	N
annotation	00:03:37.145	00:03:37.638	0.49200000000000005	S
annotation	00:03:37.638	00:03:38.130	0.49200000000000005	D
annotation	00:03:38.130	00:03:38.605	0.475	S
annotation	00:03:38.605	00:03:39.080	0.475	N
annotation	00:03:39.080	00:03:39.558	0.478	D
annotation	00:03:39.558	00:03:40.037	0.478	P
annotation	00:03:40.037	00:03:40.440	0.40299999999999997	M
annotation	00:03:40.440	00:03:40.843	0.40299999999999997	G
annotation	00:03:40.843	00:03:41.716	0.873	M
annotation	00:03:41.716	00:03:44.605	2.889	P
annotation	00:03:44.605	00:03:45.127	0.522	M
annotation	00:03:45.127	00:03:45.649	0.522	P
annotation	00:03:45.649	00:03:46.103	0.45299999999999996	D
annotation	00:03:46.103	00:03:46.556	0.45299999999999996	N
annotation	00:03:46.556	00:03:46.996	0.44	P
annotation	00:03:46.996	00:03:47.435	0.44	D
annotation	00:03:47.435	00:03:47.912	0.47700000000000004	N
annotation	00:03:47.912	00:03:48.388	0.47700000000000004	D
annotation	00:03:48.388	00:03:48.855	0.467	R
annotation	00:03:48.855	00:03:49.323	0.467	S
annotation	00:03:49.323	00:03:50.230	0.9079999999999999	P
annotation	00:03:50.230	00:03:50.675	0.445	D
annotation	00:03:50.675	00:03:51.567	0.8909999999999999	P
annotation	00:03:51.567	00:03:52.013	0.446	M
annotation	00:03:52.013	00:03:52.482	0.47	G
annotation	00:03:52.482	00:03:52.952	0.47	M
annotation	00:03:52.952	00:03:53.936	0.9840000000000001	P
annotation	00:03:53.936	00:03:54.395	0.45899999999999996	M
annotation	00:03:54.395	00:03:55.291	0.8959999999999999	G
annotation	00:03:55.291	00:03:55.728	0.43700000000000006	R
annotation	00:03:55.728	00:03:56.150	0.42200000000000004	S
annotation	00:03:56.150	00:03:56.572	0.42200000000000004	N
annotation	00:03:56.572	00:03:57.487	0.9159999999999999	S
annotation	00:03:57.487	00:03:57.944	0.457	R
annotation	00:03:57.944	00:03:58.872	0.927	N
annotation	00:03:58.872	00:03:59.342	0.47	S
annotation	00:03:59.342	00:03:59.799	0.45799999999999996	D
annotation	00:03:59.799	00:04:00.257	0.45799999999999996	N
annotation	00:04:00.257	00:04:01.170	0.912	S
annotation	00:04:01.170	00:04:01.635	0.466	R
annotation	00:04:01.635	00:04:02.560	0.925	G
annotation	00:04:02.560	00:04:03.019	0.45899999999999996	M
annotation	00:04:03.019	00:04:03.407	0.38799999999999996	P
annotation	00:04:03.407	00:04:03.795	0.38799999999999996	D
annotation	00:04:21.647	00:04:22.116	0.469	N
annotation	00:04:22.116	00:04:22.625	0.51	D
annotation	00:04:22.625	00:04:23.135	0.51	P
annotation	00:04:23.135	00:04:23.582	0.447	M
annotation	00:04:23.582	00:04:24.029	0.447	G
annotation	00:04:24.029	00:04:24.949	0.92	M
annotation	00:04:24.949	00:04:27.692	2.742	P
annotation	00:04:27.692	00:04:28.165	0.473	M
annotation	00:04:28.165	00:04:28.638	0.473	P
annotation	00:04:28.638	00:04:29.120	0.48200000000000004	D
annotation	00:04:29.120	00:04:29.602	0.48200000000000004	N
annotation	00:04:29.602	00:04:30.039	0.43799999999999994	P
annotation	00:04:30.039	00:04:30.477	0.43799999999999994	D
annotation	00:04:30.477	00:04:30.915	0.43799999999999994	N
annotation	00:04:30.915	00:04:31.353	0.43799999999999994	D
annotation	00:04:31.353	00:04:31.808	0.455	R
annotation	00:04:31.808	00:04:32.264	0.455	S
annotation	00:04:32.264	00:04:34.903	2.64	N
annotation	00:04:34.903	00:04:35.346	0.44299999999999995	S
annotation	00:04:35.346	00:04:35.789	0.44299999999999995	R
annotation	00:04:35.789	00:04:36.277	0.488	N
annotation	00:04:36.277	00:04:36.766	0.488	S
annotation	00:04:36.766	00:04:37.245	0.479	N
annotation	00:04:37.245	00:04:37.724	0.479	D
annotation	00:04:37.724	00:04:38.176	0.452	N
annotation	00:04:38.176	00:04:38.628	0.452	D
annotation	00:04:38.628	00:04:39.113	0.486	P
annotation	00:04:39.113	00:04:39.599	0.486	M
annotation	00:04:39.599	00:04:40.918	1.319	P
annotation	00:04:40.918	00:04:41.387	0.469	D
annotation	00:04:41.387	00:04:41.889	0.502	N
annotation	00:04:41.889	00:04:42.391	0.502	D
annotation	00:04:42.391	00:04:42.872	0.48100000000000004	P
annotation	00:04:42.872	00:04:43.353	0.48100000000000004	D
annotation	00:04:43.353	00:04:43.798	0.445	P
annotation	00:04:43.798	00:04:44.243	0.445	M
annotation	00:04:44.243	00:04:44.727	0.484	P
annotation	00:04:44.727	00:04:45.212	0.484	M
annotation	00:04:45.212	00:04:45.701	0.489	G
annotation	00:04:45.701	00:04:46.191	0.489	M
annotation	00:04:46.191	00:04:46.678	0.48700000000000004	P
annotation	00:04:46.678	00:04:47.165	0.48700000000000004	D
annotation	00:04:47.165	00:04:47.634	0.469	N
annotation	00:04:47.634	00:04:48.103	0.469	S
annotation	00:04:48.103	00:04:48.603	0.5	N
annotation	00:04:48.603	00:04:49.104	0.5	G
annotation	00:04:49.104	00:04:49.569	0.465	R
annotation	00:04:49.569	00:04:50.034	0.465	G
annotation	00:04:50.034	00:04:50.471	0.43700000000000006	S
annotation	00:04:50.471	00:04:50.908	0.43700000000000006	R
annotation	00:04:50.908	00:04:51.358	0.45	N
annotation	00:04:51.358	00:04:52.228	0.8690000000000001	S
annotation	00:04:52.228	00:04:52.647	0.419	R
annotation	00:04:52.647	00:04:53.114	0.467	S
annotation	00:04:53.114	00:04:53.581	0.467	R
annotation	00:04:53.581	00:04:54.051	0.47	N
annotation	00:04:54.051	00:04:54.521	0.47	S
annotation	00:04:54.521	00:04:54.931	0.41	D
annotation	00:04:54.931	00:04:55.822	0.8909999999999999	N
annotation	00:04:55.822	00:04:56.303	0.48100000000000004	S
annotation	00:04:56.303	00:04:56.766	0.46299999999999997	N
annotation	00:04:56.766	00:04:57.230	0.46299999999999997	D
annotation	00:04:57.230	00:04:57.694	0.46399999999999997	P
annotation	00:04:57.694	00:04:58.158	0.46399999999999997	M
annotation	00:04:58.158	00:04:58.583	0.425	G
annotation	00:04:58.583	00:04:59.008	0.425	M
annotation	00:04:59.008	00:04:59.459	0.451	P
annotation	00:04:59.459	00:05:00.393	0.935	D
annotation	00:05:00.393	00:05:00.877	0.484	N
annotation	00:05:00.877	00:05:01.348	0.47100000000000003	G
annotation	00:05:01.348	00:05:01.819	0.47100000000000003	R
annotation	00:05:01.819	00:05:03.209	1.391	N
annotation	00:05:31.347	00:05:34.190	2.843	N
annotation	00:05:34.190	00:05:34.729	0.54	S
annotation	00:05:34.729	00:05:35.269	0.54	D
annotation	00:05:35.269	00:05:35.782	0.512	S
annotation	00:05:35.782	00:05:36.294	0.512	N
annotation	00:05:36.294	00:05:36.715	0.42100000000000004	D
annotation	00:05:36.715	00:05:37.136	0.42100000000000004	P
annotation	00:05:37.136	00:05:37.562	0.426	M
annotation	00:05:37.562	00:05:37.988	0.426	G
annotation	00:05:37.988	00:05:38.912	0.924	M
annotation	00:05:38.912	00:05:41.671	2.76	P
annotation	00:05:41.671	00:05:42.157	0.485	M
annotation	00:05:42.157	00:05:42.642	0.485	P
annotation	00:05:42.642	00:05:43.184	0.542	D
annotation	00:05:43.184	00:05:43.726	0.542	N
annotation	00:05:43.726	00:05:44.215	0.489	P
annotation	00:05:44.215	00:05:44.704	0.489	D
annotation	00:05:44.704	00:05:45.166	0.462	N
annotation	00:05:45.166	00:05:45.627	0.462	D
annotation	00:05:45.627	00:05:46.086	0.45799999999999996	R
annotation	00:05:46.086	00:05:46.544	0.45799999999999996	S
annotation	00:05:46.544	00:05:49.321	2.7769999999999997	R
annotation	00:05:49.321	00:05:49.876	0.555	D
annotation	00:05:49.876	00:05:50.431	0.555	G
annotation	00:05:50.431	00:05:50.894	0.46299999999999997	R
annotation	00:05:50.894	00:05:51.358	0.46299999999999997	S
annotation	00:05:51.358	00:05:51.808	0.45	N
annotation	00:05:51.808	00:05:52.258	0.45	P
annotation	00:05:52.258	00:05:52.766	0.508	D
annotation	00:05:52.766	00:05:53.274	0.508	N
annotation	00:05:53.274	00:05:53.745	0.47	S
annotation	00:05:53.745	00:05:54.215	0.47	R
annotation	00:05:54.215	00:05:57.501	3.286	S
annotation	00:05:57.501	00:05:57.952	0.451	S
annotation	00:05:57.952	00:05:58.403	0.451	N
annotation	00:05:58.403	00:05:58.855	0.451	D
annotation	00:05:58.855	00:05:59.306	0.451	P
annotation	00:05:59.306	00:05:59.739	0.433	M
annotation	00:05:59.739	00:06:00.645	0.9059999999999999	G
annotation	00:06:00.645	00:06:01.118	0.473	M
annotation	00:06:01.118	00:06:01.587	0.469	P
annotation	00:06:01.587	00:06:02.056	0.469	D
annotation	00:06:02.056	00:06:03.020	0.9640000000000001	M
annotation	00:06:03.020	00:06:03.514	0.495	P
annotation	00:06:03.514	00:06:04.009	0.495	D
annotation	00:06:04.009	00:06:04.500	0.491	N
annotation	00:06:04.500	00:06:05.498	0.998	P
annotation	00:06:05.498	00:06:06.005	0.507	D
annotation	00:06:06.005	00:06:06.542	0.537	N
annotation	00:06:06.542	00:06:07.079	0.537	S
annotation	00:06:07.079	00:06:08.002	0.924	R
annotation	00:06:08.002	00:06:08.504	0.502	S
annotation	00:06:08.504	00:06:09.006	0.502	N
annotation	00:06:09.006	00:06:09.477	0.47100000000000003	D
annotation	00:06:09.477	00:06:09.947	0.47100000000000003	N
annotation	00:06:09.947	00:06:10.403	0.455	S
annotation	00:06:10.403	00:06:11.360	0.958	N
annotation	00:06:11.360	00:06:11.863	0.503	D
annotation	00:06:11.863	00:06:12.335	0.47200000000000003	P
annotation	00:06:12.335	00:06:12.807	0.47200000000000003	M
annotation	00:06:12.807	00:06:13.289	0.48200000000000004	G
annotation	00:06:13.289	00:06:13.771	0.48200000000000004	M
annotation	00:06:13.771	00:06:14.255	0.484	P
annotation	00:06:14.255	00:06:14.739	0.484	D
annotation	00:06:14.739	00:06:15.195	0.457	P
annotation	00:06:15.195	00:06:15.652	0.457	N
annotation	00:06:15.652	00:06:17.611	1.959	D
annotation	00:06:17.611	00:06:18.101	0.489	D
annotation	00:06:18.101	00:06:18.590	0.489	N
annotation	00:06:18.590	00:06:19.059	0.469	S
annotation	00:06:19.059	00:06:19.529	0.469	R
annotation	00:06:19.529	00:06:20.023	0.494	R
annotation	00:06:20.023	00:06:20.517	0.494	G
annotation	00:06:20.517	00:06:20.998	0.48	G
annotation	00:06:20.998	00:06:21.478	0.48	M
annotation	00:06:21.478	00:06:21.945	0.467	G
annotation	00:06:21.945	00:06:22.412	0.467	R
annotation	00:06:22.412	00:06:22.903	0.49	S
annotation	00:06:22.903	00:06:23.393	0.49	N
annotation	00:06:23.393	00:06:23.858	0.465	S
annotation	00:06:23.858	00:06:24.323	0.465	R
annotation	00:06:24.324	00:06:24.832	0.509	S
annotation	00:06:24.832	00:06:25.341	0.509	N
annotation	00:06:25.341	00:06:25.806	0.466	D
annotation	00:06:25.806	00:06:26.272	0.466	S
annotation	00:06:26.272	00:06:26.793	0.521	N
annotation	00:06:26.793	00:06:27.314	0.521	D
annotation	00:06:27.314	00:06:27.803	0.49	P
annotation	00:06:27.803	00:06:28.293	0.49	N
annotation	00:06:28.293	00:06:28.789	0.495	D
annotation	00:06:28.789	00:06:29.284	0.495	P
annotation	00:06:29.284	00:06:29.749	0.46399999999999997	M
annotation	00:06:29.749	00:06:30.693	0.9440000000000001	G
annotation	00:06:30.693	00:06:31.628	0.935	M
annotation	00:06:31.628	00:06:32.586	0.958	P
annotation	00:06:32.586	00:06:33.088	0.502	D
annotation	00:06:33.088	00:06:34.589	1.501	N
